evNum	TimeMs	adcAtEvent	rateOverall
30460	32210692	89	0.95
30461	32210985	38	0.95
30462	32212837	96	0.95
30463	32213114	212	0.95
30464	32214167	32	0.95
30465	32216327	37	0.95
30466	32217724	30	0.95
30467	32218328	43	0.95
30468	32218708	161	0.95
30469	32219269	80	0.95
30470	32223397	33	0.95
30471	32223524	99	0.95
30472	32223638	126	0.95
30473	32225464	81	0.95
30474	32226219	41	0.95
30475	32226602	32	0.95
30476	32228172	30	0.95
30477	32233741	104	0.95
30478	32234547	49	0.95
30479	32235353	39	0.95
30480	32236390	36	0.95
30481	32236604	56	0.95
30482	32236727	39	0.95
30483	32236827	91	0.95
30484	32237171	37	0.95
30485	32237649	34	0.95
30486	32239200	54	0.95
30487	32240144	30	0.95
30488	32240521	38	0.95
30489	32241508	53	0.95
30490	32241950	52	0.95
30491	32242126	50	0.95
30492	32244335	44	0.95
30493	32245805	36	0.95
30494	32246770	80	0.95
30495	32248628	36	0.95
30496	32249879	117	0.95
30497	32250262	34	0.95
30498	32252973	82	0.95
30499	32256115	30	0.95
30500	32256705	35	0.95
30501	32258751	35	0.95
30502	32259200	163	0.95
30503	32259731	38	0.95
30504	32259879	173	0.95
30505	32260359	135	0.95
30506	32262905	50	0.95
30507	32263276	100	0.95
30508	32264022	40	0.95
30509	32266010	44	0.95
30510	32266804	39	0.95
30511	32266829	43	0.95
30512	32270159	35	0.95
30513	32270542	49	0.95
30514	32271248	31	0.95
30515	32271445	30	0.95
30516	32272424	34	0.95
30517	32274259	38	0.95
30518	32274478	117	0.95
30519	32275035	31	0.95
30520	32276404	51	0.95
30521	32279442	39	0.95
30522	32280333	34	0.95
30523	32280748	38	0.95
30524	32280875	30	0.95
30525	32281889	82	0.95
30526	32282315	52	0.95
30527	32282682	51	0.95
30528	32283859	57	0.95
30529	32284484	44	0.95
30530	32290615	92	0.95
30531	32290806	39	0.95
30532	32291012	50	0.95
30533	32297943	51	0.95
30534	32298567	45	0.95
30535	32298783	329	0.95
30536	32299223	35	0.95
30537	32299456	51	0.95
30538	32301656	39	0.95
30539	32302091	84	0.95
30540	32303297	77	0.95
30541	32303709	33	0.95
30542	32304688	32	0.95
30543	32308189	87	0.95
30544	32309052	34	0.95
30545	32310170	65	0.95
30546	32310595	294	0.95
30547	32312363	37	0.95
30548	32312909	52	0.95
30549	32314017	43	0.95
30550	32316129	33	0.95
30551	32317534	71	0.95
30552	32317646	49	0.95
30553	32317929	49	0.95
30554	32317981	54	0.95
30555	32318303	30	0.95
30556	32318660	55	0.95
30557	32318786	69	0.95
30558	32320942	58	0.95
30559	32321101	124	0.95
30560	32323554	55	0.95
30561	32323780	66	0.95
30562	32326478	64	0.95
30563	32326533	35	0.95
30564	32328895	112	0.95
30565	32328954	65	0.95
30566	32329606	66	0.95
30567	32330200	44	0.95
30568	32330220	37	0.95
30569	32330749	51	0.95
30570	32330983	74	0.95
30571	32332434	64	0.95
30572	32333172	111	0.95
30573	32334825	85	0.95
30574	32335840	222	0.95
30575	32337241	100	0.95
30576	32340099	58	0.95
30577	32340297	31	0.95
30578	32340565	79	0.95
30579	32342761	30	0.95
30580	32344821	35	0.95
30581	32345714	82	0.95
30582	32345755	51	0.95
30583	32346378	37	0.95
30584	32347725	56	0.95
30585	32352095	63	0.95
30586	32356753	43	0.95
30587	32357794	32	0.95
30588	32362725	46	0.95
30589	32363356	76	0.95
30590	32364565	30	0.95
30591	32366681	48	0.95
30592	32368699	70	0.95
30593	32369048	33	0.95
30594	32369376	45	0.95
30595	32369996	41	0.95
30596	32371127	44	0.95
30597	32374433	36	0.95
30598	32374703	40	0.95
30599	32375253	57	0.95
30600	32375834	37	0.95
30601	32376900	62	0.95
30602	32379673	38	0.95
30603	32380705	49	0.95
30604	32380825	133	0.95
30605	32381754	68	0.95
30606	32386161	61	0.95
30607	32387540	51	0.95
30608	32389707	34	0.94
30609	32389794	76	0.95
30610	32391197	74	0.95
30611	32391468	45	0.95
30612	32392625	43	0.95
30613	32394560	45	0.95
30614	32394897	78	0.95
30615	32395191	102	0.95
30616	32399112	100	0.94
30617	32399524	40	0.94
30618	32400638	39	0.94
30619	32402143	92	0.94
30620	32402321	277	0.94
30621	32402395	113	0.95
30622	32405538	47	0.94
30623	32405948	35	0.94
30624	32406705	143	0.94
30625	32407879	218	0.94
30626	32408311	310	0.95
30627	32408424	119	0.95
30628	32410380	80	0.95
30629	32410481	49	0.95
30630	32410717	33	0.95
30631	32411319	46	0.95
30632	32411577	34	0.95
30633	32414206	186	0.95
30634	32415010	38	0.95
30635	32415374	187	0.95
30636	32415432	44	0.95
30637	32415666	93	0.95
30638	32416201	33	0.95
30639	32416631	33	0.95
30640	32417524	55	0.95
30641	32419828	38	0.95
30642	32420879	104	0.95
30643	32422244	73	0.95
30644	32425663	30	0.95
30645	32428330	43	0.95
30646	32429019	120	0.95
30647	32429869	35	0.95
30648	32430567	60	0.95
30649	32431335	30	0.95
30650	32433129	33	0.95
30651	32433707	43	0.95
30652	32433916	34	0.95
30653	32434086	36	0.95
30654	32436462	189	0.95
30655	32437416	31	0.95
30656	32437843	44	0.95
30657	32439212	65	0.95
30658	32441311	37	0.95
30659	32441345	35	0.95
30660	32441421	37	0.95
30661	32443252	48	0.95
30662	32443772	35	0.95
30663	32445474	60	0.95
30664	32445733	32	0.95
30665	32448073	37	0.95
30666	32450419	37	0.95
30667	32451163	110	0.95
30668	32452737	79	0.95
30669	32453798	51	0.95
30670	32454860	78	0.95
30671	32455561	139	0.95
30672	32459553	35	0.94
30673	32460851	83	0.94
30674	32461029	32	0.94
30675	32461978	46	0.94
30676	32465982	34	0.94
30677	32467362	230	0.94
30678	32469431	45	0.94
30679	32469562	83	0.94
30680	32470635	51	0.94
30681	32473057	79	0.94
30682	32473799	96	0.94
30683	32474443	36	0.94
30684	32476884	35	0.94
30685	32478790	43	0.94
30686	32478923	64	0.94
30687	32479045	38	0.94
30688	32479202	52	0.94
30689	32481399	63	0.94
30690	32483017	198	0.94
30691	32483500	31	0.94
30692	32484112	46	0.94
30693	32486042	32	0.94
30694	32486716	51	0.94
30695	32486856	39	0.94
30696	32486911	39	0.94
30697	32488739	198	0.94
30698	32493462	34	0.94
30699	32495017	40	0.94
30700	32495147	33	0.94
30701	32496266	39	0.94
30702	32496936	45	0.94
30703	32499120	37	0.94
30704	32504545	54	0.94
30705	32505335	32	0.94
30706	32507507	52	0.94
30707	32508676	127	0.94
30708	32509474	86	0.94
30709	32509621	125	0.94
30710	32509871	31	0.94
30711	32511357	57	0.94
30712	32513459	33	0.94
30713	32514539	83	0.94
30714	32514728	66	0.94
30715	32518898	83	0.94
30716	32519286	31	0.94
30717	32519547	39	0.94
30718	32519908	33	0.94
30719	32520329	57	0.94
30720	32520857	55	0.94
30721	32526512	83	0.94
30722	32527422	32	0.94
30723	32528996	89	0.94
30724	32530091	65	0.94
30725	32530812	39	0.94
30726	32531838	36	0.94
30727	32532614	45	0.94
30728	32534378	126	0.94
30729	32536439	65	0.94
30730	32536490	34	0.94
30731	32537810	36	0.94
30732	32538488	37	0.94
30733	32539451	43	0.94
30734	32541197	44	0.94
30735	32541774	46	0.94
30736	32542420	78	0.94
30737	32545366	97	0.94
30738	32548515	87	0.94
30739	32548699	53	0.94
30740	32548885	32	0.94
30741	32549207	90	0.94
30742	32549701	62	0.94
30743	32549735	42	0.94
30744	32550729	51	0.94
30745	32551712	32	0.94
30746	32552576	32	0.94
30747	32552655	37	0.94
30748	32553031	53	0.94
30749	32553739	55	0.94
30750	32556279	59	0.94
30751	32556870	78	0.94
30752	32558258	151	0.94
30753	32560588	94	0.94
30754	32562230	43	0.94
30755	32562362	48	0.94
30756	32562576	37	0.94
30757	32564272	51	0.94
30758	32565235	40	0.94
30759	32566433	30	0.94
30760	32566670	32	0.94
30761	32569449	103	0.94
30762	32570109	59	0.94
30763	32570573	41	0.94
30764	32570889	61	0.94
30765	32571485	141	0.94
30766	32571639	151	0.94
30767	32575157	40	0.94
30768	32579460	42	0.94
30769	32580246	140	0.94
30770	32581114	44	0.94
30771	32582067	39	0.94
30772	32582917	51	0.94
30773	32582958	34	0.94
30774	32584225	43	0.94
30775	32587418	43	0.94
30776	32591742	30	0.94
30777	32591765	99	0.94
30778	32592726	45	0.94
30779	32594721	36	0.94
30780	32595765	30	0.94
30781	32598224	35	0.94
30782	32598618	57	0.94
30783	32598791	136	0.94
30784	32598888	41	0.94
30785	32599212	57	0.94
30786	32600095	43	0.94
30787	32600588	39	0.94
30788	32601742	36	0.94
30789	32601859	204	0.94
30790	32602156	51	0.94
30791	32602734	38	0.94
30792	32603741	36	0.94
30793	32606610	58	0.94
30794	32608998	63	0.94
30795	32609815	169	0.94
30796	32610950	47	0.94
30797	32612999	111	0.94
30798	32614090	32	0.94
30799	32614881	34	0.94
30800	32617095	50	0.94
30801	32618090	45	0.94
30802	32618386	46	0.94
30803	32621701	39	0.94
30804	32625144	45	0.94
30805	32626074	43	0.94
30806	32627202	43	0.94
30807	32628667	67	0.94
30808	32629146	37	0.94
30809	32629706	39	0.94
30810	32632201	115	0.94
30811	32634022	46	0.94
30812	32634268	199	0.94
30813	32634659	38	0.94
30814	32635327	113	0.94
30815	32636119	38	0.94
30816	32638506	48	0.94
30817	32639267	30	0.94
30818	32639317	33	0.94
30819	32643431	36	0.94
30820	32644348	40	0.94
30821	32644734	30	0.94
30822	32644813	31	0.94
30823	32645363	31	0.94
30824	32646573	134	0.94
30825	32648059	33	0.94
30826	32648656	42	0.94
30827	32649855	48	0.94
30828	32650056	151	0.94
30829	32652554	36	0.94
30830	32653652	33	0.94
30831	32654296	87	0.94
30832	32654357	70	0.94
30833	32655505	39	0.94
30834	32656655	54	0.94
30835	32658310	35	0.94
30836	32658487	50	0.94
30837	32658921	155	0.94
30838	32659978	167	0.94
30839	32662299	54	0.94
30840	32663967	79	0.94
30841	32666900	42	0.94
30842	32666959	31	0.94
30843	32667097	35	0.94
30844	32668295	32	0.94
30845	32669283	35	0.94
30846	32670759	32	0.94
30847	32671522	46	0.94
30848	32671618	72	0.94
30849	32671876	42	0.94
30850	32672085	53	0.94
30851	32672591	38	0.94
30852	32672753	56	0.94
30853	32673510	57	0.94
30854	32674265	49	0.94
30855	32675087	35	0.94
30856	32675355	47	0.94
30857	32675413	71	0.94
30858	32676005	46	0.94
30859	32676975	31	0.94
30860	32677274	56	0.94
30861	32678870	145	0.94
30862	32679523	41	0.94
30863	32681284	58	0.94
30864	32681313	59	0.94
30865	32682036	78	0.94
30866	32682665	95	0.94
30867	32682727	32	0.94
30868	32684577	43	0.94
30869	32685241	37	0.94
30870	32685979	46	0.94
30871	32686216	44	0.94
30872	32686978	32	0.94
30873	32689960	31	0.94
30874	32690315	64	0.94
30875	32691270	33	0.94
30876	32692046	46	0.94
30877	32693376	35	0.94
30878	32693763	35	0.94
30879	32693988	43	0.94
30880	32694527	171	0.94
30881	32694542	30	0.94
30882	32694565	35	0.94
30883	32694854	47	0.94
30884	32695039	138	0.94
30885	32697530	36	0.94
30886	32699858	48	0.94
30887	32701205	76	0.94
30888	32702780	36	0.94
30889	32703174	31	0.94
30890	32703315	42	0.94
30891	32704903	105	0.94
30892	32705228	36	0.94
30893	32707837	63	0.94
30894	32711189	66	0.94
30895	32711299	133	0.94
30896	32711490	52	0.94
30897	32712425	43	0.94
30898	32713051	32	0.94
30899	32713867	44	0.94
30900	32714158	51	0.94
30901	32716484	63	0.94
30902	32720384	32	0.94
30903	32722073	162	0.94
30904	32722267	86	0.94
30905	32722511	41	0.94
30906	32722639	64	0.94
30907	32724300	53	0.94
30908	32725292	86	0.94
30909	32726728	33	0.94
30910	32727335	63	0.94
30911	32729184	68	0.94
30912	32729311	34	0.94
30913	32730022	42	0.94
30914	32730578	33	0.94
30915	32734220	63	0.94
30916	32734713	72	0.94
30917	32735579	69	0.94
30918	32736085	55	0.94
30919	32738271	44	0.94
30920	32738574	60	0.94
30921	32739982	98	0.94
30922	32743430	107	0.94
30923	32744147	32	0.94
30924	32745259	32	0.94
30925	32745326	63	0.94
30926	32746293	32	0.94
30927	32746321	46	0.94
30928	32746918	82	0.94
30929	32747179	69	0.94
30930	32747797	183	0.94
30931	32747958	46	0.94
30932	32748628	42	0.94
30933	32748858	60	0.94
30934	32749013	30	0.94
30935	32749399	34	0.94
30936	32750066	34	0.94
30937	32751493	248	0.94
30938	32751747	35	0.94
30939	32753417	78	0.94
30940	32753815	48	0.94
30941	32754730	36	0.94
30942	32754889	81	0.94
30943	32756119	214	0.94
30944	32757063	71	0.94
30945	32757210	34	0.94
30946	32759363	55	0.94
30947	32759645	48	0.94
30948	32759736	32	0.94
30949	32759810	51	0.94
30950	32761347	62	0.94
30951	32764021	32	0.94
30952	32764680	43	0.94
30953	32765235	42	0.94
30954	32766700	79	0.94
30955	32767425	41	0.94
30956	32767888	30	0.94
30957	32768074	65	0.94
30958	32768179	290	0.94
30959	32768713	86	0.94
30960	32768728	34	0.94
30961	32769788	44	0.94
30962	32770101	31	0.94
30963	32771892	43	0.94
30964	32772728	36	0.94
30965	32775960	37	0.94
30966	32776929	34	0.94
30967	32777283	158	0.94
30968	32778531	36	0.94
30969	32778856	49	0.94
30970	32779083	40	0.94
30971	32782985	38	0.94
30972	32783988	111	0.94
30973	32786394	185	0.94
30974	32786908	52	0.94
30975	32788089	115	0.94
30976	32790089	62	0.94
30977	32791456	66	0.94
30978	32794367	88	0.94
30979	32800895	32	0.94
30980	32803203	124	0.94
30981	32803473	79	0.94
30982	32803513	32	0.94
30983	32804838	40	0.94
30984	32806867	48	0.94
30985	32807313	63	0.94
30986	32809038	76	0.94
30987	32816609	42	0.94
30988	32817291	58	0.94
30989	32818257	50	0.94
30990	32819053	31	0.94
30991	32821262	58	0.94
30992	32821303	67	0.94
30993	32821450	42	0.94
30994	32822143	85	0.94
30995	32822263	76	0.94
30996	32822335	102	0.94
30997	32822649	158	0.94
30998	32822704	133	0.94
30999	32823675	103	0.94
31000	32824334	39	0.94
31001	32824976	30	0.94
31002	32825228	100	0.94
31003	32826560	34	0.94
31004	32828145	60	0.94
31005	32828441	30	0.94
31006	32829308	129	0.94
31007	32829625	37	0.94
31008	32829675	36	0.94
31009	32833279	117	0.94
31010	32834005	52	0.94
31011	32836796	103	0.94
31012	32836953	69	0.94
31013	32837105	115	0.94
31014	32840992	30	0.94
31015	32841339	71	0.94
31016	32841447	47	0.94
31017	32841961	41	0.94
31018	32842444	32	0.94
31019	32842741	71	0.94
31020	32843287	59	0.94
31021	32843463	122	0.94
31022	32844213	31	0.94
31023	32845369	41	0.94
31024	32846775	63	0.94
31025	32846894	38	0.94
31026	32848214	99	0.94
31027	32849208	42	0.94
31028	32849830	37	0.94
31029	32850497	32	0.94
31030	32850572	68	0.94
31031	32850787	50	0.94
31032	32851194	78	0.94
31033	32852150	48	0.94
31034	32853157	36	0.94
31035	32856307	46	0.94
31036	32858511	56	0.94
31037	32858680	77	0.94
31038	32859052	68	0.94
31039	32861417	91	0.94
31040	32862928	35	0.94
31041	32864901	72	0.94
31042	32865320	47	0.94
31043	32866200	63	0.94
31044	32868457	47	0.94
31045	32868618	80	0.94
31046	32871179	88	0.94
31047	32871271	54	0.94
31048	32873031	34	0.94
31049	32873084	40	0.94
31050	32875986	31	0.94
31051	32878838	59	0.94
31052	32879569	64	0.94
31053	32880225	46	0.94
31054	32880733	41	0.94
31055	32881536	38	0.94
31056	32882528	120	0.94
31057	32883274	136	0.94
31058	32884326	51	0.94
31059	32884654	129	0.94
31060	32885357	34	0.94
31061	32885599	47	0.94
31062	32886378	271	0.94
31063	32886865	64	0.94
31064	32886891	118	0.94
31065	32888595	39	0.94
31066	32891023	180	0.94
31067	32891128	38	0.94
31068	32891203	44	0.94
31069	32892878	33	0.94
31070	32893325	50	0.94
31071	32894664	42	0.94
31072	32894964	56	0.94
31073	32895397	105	0.94
31074	32895851	66	0.94
31075	32897075	35	0.94
31076	32899991	78	0.94
31077	32900441	54	0.94
31078	32900891	33	0.94
31079	32902006	31	0.94
31080	32903168	76	0.94
31081	32903985	31	0.94
31082	32905176	34	0.94
31083	32906872	92	0.94
31084	32908326	51	0.94
31085	32910108	47	0.94
31086	32911222	133	0.94
31087	32911683	55	0.94
31088	32912990	84	0.94
31089	32914534	85	0.94
31090	32917153	55	0.94
31091	32917217	35	0.94
31092	32918091	192	0.94
31093	32918304	31	0.94
31094	32919477	36	0.94
31095	32922378	54	0.94
31096	32922912	38	0.94
31097	32923118	46	0.94
31098	32924034	71	0.94
31099	32924401	37	0.94
31100	32925749	59	0.94
31101	32926224	89	0.94
31102	32927150	48	0.94
31103	32927194	79	0.94
31104	32927359	39	0.94
31105	32928663	38	0.94
31106	32930206	43	0.94
31107	32930366	96	0.94
31108	32930653	184	0.94
31109	32930734	44	0.94
31110	32933412	35	0.94
31111	32934041	44	0.94
31112	32934834	65	0.94
31113	32935532	76	0.94
31114	32937015	82	0.94
31115	32937173	31	0.94
31116	32937446	31	0.94
31117	32939030	84	0.94
31118	32940091	103	0.94
31119	32940898	30	0.94
31120	32941436	47	0.94
31121	32941762	216	0.94
31122	32941920	57	0.94
31123	32942193	43	0.94
31124	32942292	33	0.94
31125	32943431	39	0.94
31126	32947644	135	0.94
31127	32951097	89	0.94
31128	32952708	157	0.94
31129	32953787	40	0.94
31130	32954033	52	0.94
31131	32955035	82	0.94
31132	32956426	141	0.94
31133	32957381	30	0.94
31134	32957705	89	0.94
31135	32957751	83	0.94
31136	32959012	185	0.94
31137	32959422	106	0.94
31138	32960187	56	0.94
31139	32962462	33	0.94
31140	32962926	53	0.94
31141	32963520	36	0.94
31142	32963761	40	0.94
31143	32965287	32	0.94
31144	32965813	33	0.94
31145	32968521	33	0.94
31146	32969957	116	0.94
31147	32971365	166	0.94
31148	32972469	35	0.94
31149	32973105	154	0.94
31150	32973341	69	0.94
31151	32974105	32	0.94
31152	32974969	32	0.94
31153	32975410	33	0.94
31154	32976108	31	0.94
31155	32976873	70	0.94
31156	32977502	45	0.94
31157	32978556	32	0.94
31158	32978833	233	0.94
31159	32979286	99	0.94
31160	32980206	206	0.94
31161	32981482	39	0.94
31162	32981948	57	0.94
31163	32982266	53	0.94
31164	32982591	31	0.94
31165	32982752	39	0.94
31166	32983411	35	0.94
31167	32986823	49	0.94
31168	32988167	58	0.94
31169	32988542	31	0.94
31170	32990259	81	0.94
31171	32991704	33	0.94
31172	32992038	72	0.94
31173	32993949	32	0.94
31174	32994162	64	0.94
31175	32994282	104	0.94
31176	32998640	34	0.94
31177	32999009	67	0.94
31178	32999847	33	0.94
31179	33000852	35	0.94
31180	33000870	87	0.94
31181	33001294	48	0.94
31182	33002220	30	0.94
31183	33003282	52	0.94
31184	33004266	84	0.94
31185	33004935	52	0.94
31186	33005912	53	0.94
31187	33006606	51	0.94
31188	33008834	79	0.94
31189	33009133	39	0.94
31190	33009724	110	0.94
31191	33009932	44	0.94
31192	33010171	89	0.94
31193	33011940	38	0.94
31194	33012051	33	0.94
31195	33012067	30	0.94
31196	33012127	35	0.94
31197	33013599	52	0.94
31198	33015470	294	0.94
31199	33015504	34	0.94
31200	33017189	35	0.94
31201	33017967	62	0.94
31202	33018236	50	0.94
31203	33019729	31	0.94
31204	33021301	40	0.94
31205	33021343	100	0.94
31206	33022202	35	0.95
31207	33023282	178	0.94
31208	33024735	34	0.94
31209	33025743	119	0.94
31210	33027185	59	0.94
31211	33027689	47	0.94
31212	33027754	34	0.95
31213	33027867	65	0.95
31214	33028420	42	0.95
31215	33028737	90	0.95
31216	33029561	55	0.95
31217	33030200	47	0.95
31218	33031227	39	0.95
31219	33031403	118	0.95
31220	33031951	36	0.95
31221	33032415	58	0.95
31222	33032702	31	0.95
31223	33033045	30	0.95
31224	33033245	34	0.95
31225	33033506	41	0.95
31226	33035493	41	0.95
31227	33035975	32	0.95
31228	33038029	85	0.95
31229	33038184	33	0.95
31230	33039161	89	0.95
31231	33041298	58	0.95
31232	33041541	85	0.95
31233	33042182	71	0.95
31234	33044372	41	0.95
31235	33046336	72	0.95
31236	33046754	39	0.95
31237	33047126	33	0.95
31238	33047455	34	0.95
31239	33047746	53	0.95
31240	33048294	35	0.95
31241	33048885	130	0.95
31242	33049126	32	0.95
31243	33049168	38	0.95
31244	33050462	94	0.95
31245	33052014	31	0.95
31246	33052856	42	0.95
31247	33053090	33	0.95
31248	33053649	39	0.95
31249	33053989	109	0.95
31250	33055911	61	0.95
31251	33056314	38	0.95
31252	33058174	30	0.95
31253	33058719	230	0.95
31254	33060587	69	0.95
31255	33060638	71	0.95
31256	33060835	33	0.95
31257	33061268	99	0.95
31258	33061857	62	0.95
31259	33062416	44	0.95
31260	33063140	78	0.95
31261	33063247	37	0.95
31262	33063266	32	0.95
31263	33063830	38	0.95
31264	33064163	76	0.95
31265	33064658	38	0.95
31266	33065370	35	0.95
31267	33065742	59	0.95
31268	33066040	48	0.95
31269	33066446	52	0.95
31270	33067727	34	0.95
31271	33068297	32	0.95
31272	33070845	37	0.95
31273	33072604	39	0.95
31274	33074031	31	0.95
31275	33074656	78	0.95
31276	33075946	75	0.95
31277	33077100	56	0.95
31278	33077940	48	0.95
31279	33078172	33	0.95
31280	33078376	35	0.95
31281	33079381	39	0.95
31282	33079406	116	0.95
31283	33081180	166	0.95
31284	33082140	109	0.95
31285	33086273	78	0.95
31286	33087223	39	0.95
31287	33088339	147	0.95
31288	33090118	63	0.95
31289	33092372	73	0.95
31290	33100238	33	0.95
31291	33100332	53	0.95
31292	33100583	96	0.95
31293	33102406	101	0.95
31294	33102794	34	0.95
31295	33103168	139	0.95
31296	33103632	35	0.95
31297	33104224	33	0.95
31298	33104777	32	0.95
31299	33104891	70	0.95
31300	33105022	35	0.95
31301	33106621	44	0.95
31302	33107550	42	0.95
31303	33110065	57	0.95
31304	33114292	34	0.95
31305	33114806	46	0.95
31306	33115395	33	0.95
31307	33117442	37	0.95
31308	33117979	43	0.95
31309	33118931	30	0.95
31310	33120095	36	0.95
31311	33120795	79	0.95
31312	33122448	39	0.95
31313	33123967	101	0.95
31314	33124316	41	0.95
31315	33124388	41	0.95
31316	33124606	54	0.95
31317	33125008	53	0.95
31318	33126575	47	0.95
31319	33128870	67	0.95
31320	33130277	34	0.95
31321	33130629	30	0.95
31322	33130947	32	0.95
31323	33131046	32	0.95
31324	33134053	44	0.95
31325	33134452	157	0.95
31326	33135320	73	0.95
31327	33138344	33	0.95
31328	33139507	56	0.95
31329	33139625	116	0.95
